Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
1643604,-3.94,0.07,83.92,-2.09,-0.11,-0.72,-8.89,-0.13,0.03,0.44,2
1643611,-3.94,0.07,83.92,-2.09,-0.12,-0.72,-8.89,-0.14,0.03,0.40,2
1643618,-3.94,0.07,83.92,-2.09,-0.11,-0.72,-8.90,-0.16,0.02,0.40,2
1643625,-3.94,0.07,83.92,-2.09,-0.11,-0.72,-8.89,-0.14,-0.01,0.41,2
1643632,-3.94,0.07,83.92,-2.09,-0.12,-0.72,-8.90,-0.14,0.00,0.39,2
1643639,-3.94,0.07,83.92,-2.09,-0.12,-0.73,-8.90,-0.12,-0.01,0.35,2
1643646,-3.94,0.07,83.92,-2.09,-0.13,-0.72,-8.91,-0.14,0.00,0.38,2
1643653,-3.94,0.07,83.92,-2.09,-0.13,-0.73,-8.90,-0.14,0.00,0.34,2
1643660,-3.94,0.07,83.92,-2.09,-0.13,-0.73,-8.90,-0.13,-0.01,0.44,2
1643667,-3.94,0.07,83.92,-2.09,-0.12,-0.73,-8.91,-0.12,0.03,0.43,2
1643674,-3.94,0.07,83.92,-2.09,-0.13,-0.72,-8.90,-0.12,0.05,0.43,2
1643681,-3.94,0.07,83.92,-2.09,-0.13,-0.72,-8.90,-0.12,0.03,0.32,2
1643688,-3.94,0.07,83.92,-2.09,-0.13,-0.72,-8.90,-0.11,0.04,0.31,2
1643695,-3.94,0.10,83.92,-2.09,-0.14,-0.73,-8.90,-0.09,0.07,0.33,2
1643702,-3.94,0.10,83.92,-2.09,-0.13,-0.73,-8.90,-0.08,0.02,0.38,2
1643709,-3.94,0.10,83.92,-2.09,-0.13,-0.73,-8.90,-0.08,-0.01,0.38,2
1643716,-3.94,0.10,83.92,-2.09,-0.13,-0.72,-8.90,-0.08,0.00,0.39,2
1643723,-3.95,0.10,83.92,-2.09,-0.13,-0.72,-8.90,-0.11,0.00,0.38,2
1643730,-3.95,0.10,83.92,-2.09,-0.13,-0.73,-8.90,-0.10,0.01,0.38,2
1643737,-3.95,0.10,83.92,-2.09,-0.13,-0.73,-8.90,-0.11,0.02,0.38,2
1643744,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.89,-0.12,0.01,0.38,2
1643751,-3.95,0.10,83.92,-2.09,-0.13,-0.73,-8.90,-0.10,0.02,0.41,2
1643758,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.90,-0.11,0.04,0.42,2
1643765,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.91,-0.13,0.00,0.36,2
1643772,-3.95,0.10,83.92,-2.09,-0.12,-0.72,-8.91,-0.12,-0.01,0.36,2
1643779,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.91,-0.14,0.02,0.38,2
1643786,-3.95,0.10,83.92,-2.09,-0.12,-0.72,-8.91,-0.11,0.00,0.38,2
1643793,-3.95,0.10,83.92,-2.09,-0.12,-0.72,-8.90,-0.12,0.00,0.40,2
1643800,-3.95,0.10,83.92,-2.09,-0.12,-0.72,-8.90,-0.15,0.01,0.31,2
1643834,-3.95,0.10,83.92,-2.09,-0.13,-0.73,-8.89,-0.09,0.01,0.55,2
1643841,-3.95,0.10,83.92,-2.09,-0.13,-0.72,-8.90,-0.07,0.02,0.61,2
1643848,-3.95,0.10,83.92,-2.09,-0.13,-0.72,-8.89,-0.05,0.01,0.53,2
1643855,-3.95,0.10,83.92,-2.09,-0.11,-0.73,-8.89,-0.07,0.00,0.50,2
1643862,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.90,-0.06,0.01,0.49,2
1643869,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.90,-0.11,0.03,0.50,2
1643876,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.90,-0.13,0.03,0.47,2
1643883,-3.95,0.10,83.92,-2.09,-0.12,-0.73,-8.90,-0.11,0.02,0.48,2
1643890,-3.95,0.10,83.92,-2.09,-0.11,-0.73,-8.90,-0.11,0.00,0.46,2
1643897,-3.95,0.10,83.92,-2.09,-0.11,-0.73,-8.90,-0.11,0.00,0.44,2
1643904,-3.95,0.09,83.92,-2.10,-0.11,-0.73,-8.90,-0.12,0.01,0.44,2
1643911,-3.95,0.09,83.92,-2.10,-0.11,-0.73,-8.90,-0.11,0.04,0.40,2
1643918,-3.95,0.09,83.92,-2.10,-0.11,-0.72,-8.90,-0.11,0.03,0.42,2
1643925,-3.95,0.09,83.92,-2.10,-0.11,-0.73,-8.90,-0.11,0.02,0.41,2
1643932,-3.94,0.09,83.92,-2.10,-0.10,-0.72,-8.90,-0.13,0.05,0.39,2
1643939,-3.94,0.09,83.92,-2.10,-0.12,-0.72,-8.89,-0.13,0.05,0.34,2
1643946,-3.94,0.09,83.92,-2.10,-0.13,-0.73,-8.90,-0.11,0.06,0.37,2
1643953,-3.94,0.09,83.92,-2.10,-0.12,-0.73,-8.90,-0.13,0.09,0.40,2
1643960,-3.94,0.09,83.92,-2.10,-0.12,-0.74,-8.89,-0.11,0.07,0.41,2
1643967,-3.94,0.09,83.92,-2.10,-0.12,-0.73,-8.89,-0.11,0.08,0.43,2
1643974,-3.94,0.09,83.92,-2.10,-0.12,-0.74,-8.89,-0.10,0.09,0.43,2
1643981,-3.94,0.09,83.92,-2.10,-0.12,-0.74,-8.90,-0.08,0.05,0.32,2
1643988,-3.94,0.09,83.93,-2.10,-0.12,-0.73,-8.90,-0.08,0.03,0.35,2
1643995,-3.94,0.09,83.93,-2.10,-0.12,-0.73,-8.90,-0.11,0.02,0.38,2
1644002,-3.94,0.09,83.93,-2.10,-0.12,-0.73,-8.90,-0.11,0.02,0.41,2
1644009,-3.94,0.07,83.93,-2.11,-0.12,-0.73,-8.90,-0.11,0.03,0.43,2
1644016,-3.94,0.07,83.93,-2.11,-0.12,-0.72,-8.90,-0.11,0.02,0.43,2
1644023,-3.94,0.07,83.93,-2.11,-0.12,-0.72,-8.90,-0.11,0.02,0.36,2
1644030,-3.94,0.07,83.93,-2.11,-0.12,-0.72,-8.90,-0.08,0.00,0.36,2
1644037,-3.94,0.07,83.93,-2.11,-0.12,-0.72,-8.90,-0.08,0.00,0.35,2
1644044,-3.94,0.07,83.93,-2.11,-0.11,-0.72,-8.90,-0.08,-0.01,0.34,2
1644051,-3.94,0.07,83.93,-2.11,-0.12,-0.72,-8.90,-0.10,-0.01,0.34,2
1644058,-3.94,0.07,83.93,-2.11,-0.12,-0.72,-8.90,-0.11,0.02,0.34,2
1644065,-3.94,0.07,83.93,-2.11,-0.11,-0.72,-8.90,-0.10,0.02,0.33,2
1644072,-3.94,0.07,83.93,-2.11,-0.12,-0.72,-8.90,-0.07,0.02,0.34,2
1644079,-3.94,0.07,83.93,-2.11,-0.13,-0.72,-8.90,-0.07,0.00,0.41,2
1644086,-3.94,0.07,83.93,-2.11,-0.13,-0.72,-8.90,-0.08,0.02,0.40,2
1644093,-3.94,0.07,83.93,-2.11,-0.13,-0.72,-8.90,-0.08,0.02,0.35,2
1644100,-3.94,0.07,83.93,-2.11,-0.13,-0.73,-8.90,-0.07,0.02,0.33,2
1644107,-3.94,0.07,83.93,-2.11,-0.14,-0.73,-8.90,-0.09,0.04,0.41,2
1644114,-3.94,0.10,83.93,-2.10,-0.14,-0.73,-8.90,-0.10,0.02,0.40,2
1644121,-3.94,0.10,83.93,-2.10,-0.14,-0.74,-8.90,-0.11,0.04,0.39,2
1644128,-3.94,0.10,83.93,-2.10,-0.14,-0.73,-8.90,-0.11,0.03,0.41,2
1644135,-3.95,0.10,83.93,-2.10,-0.13,-0.73,-8.90,-0.12,0.02,0.35,2
1644142,-3.95,0.10,83.93,-2.10,-0.12,-0.74,-8.90,-0.11,-0.01,0.28,2
1644149,-3.95,0.10,83.93,-2.10,-0.12,-0.74,-8.90,-0.14,0.02,0.28,2
1644156,-3.95,0.10,83.93,-2.10,-0.12,-0.74,-8.90,-0.15,0.03,0.22,2
1644163,-3.95,0.10,83.93,-2.10,-0.12,-0.74,-8.90,-0.15,0.04,0.28,2
1644170,-3.95,0.10,83.93,-2.10,-0.12,-0.73,-8.90,-0.16,0.05,0.28,2
1644177,-3.95,0.10,83.93,-2.10,-0.12,-0.73,-8.91,-0.15,0.05,0.28,2
1644184,-3.94,0.10,83.93,-2.10,-0.12,-0.73,-8.91,-0.15,0.07,0.25,2
1644191,-3.94,0.10,83.93,-2.10,-0.13,-0.73,-8.91,-0.14,0.05,0.22,2
1644198,-3.94,0.10,83.93,-2.10,-0.13,-0.73,-8.91,-0.11,0.05,0.21,2
1644205,-3.95,0.10,83.93,-2.10,-0.13,-0.73,-8.91,-0.12,0.06,0.25,2
1644212,-3.95,0.10,83.93,-2.10,-0.13,-0.72,-8.91,-0.14,0.06,0.31,2
1644219,-3.95,0.10,83.93,-2.09,-0.13,-0.72,-8.90,-0.11,0.03,0.28,2
1644226,-3.95,0.10,83.93,-2.09,-0.13,-0.72,-8.90,-0.11,0.03,0.26,2
1644233,-3.95,0.10,83.93,-2.09,-0.12,-0.72,-8.90,-0.10,0.03,0.29,2
1644240,-3.95,0.10,83.93,-2.09,-0.12,-0.72,-8.91,-0.07,0.03,0.28,2
1644247,-3.95,0.10,83.93,-2.09,-0.12,-0.73,-8.90,-0.07,0.01,0.22,2
1644254,-3.95,0.10,83.93,-2.09,-0.12,-0.73,-8.90,-0.07,0.04,0.39,2
1644288,-3.95,0.10,83.93,-2.09,-0.13,-0.71,-8.90,-0.14,0.04,0.47,2
1644295,-3.95,0.10,83.92,-2.09,-0.13,-0.71,-8.90,-0.16,0.07,0.47,2
1644302,-3.95,0.10,83.92,-2.09,-0.12,-0.72,-8.89,-0.13,0.06,0.48,2
1644309,-3.95,0.10,83.92,-2.09,-0.13,-0.72,-8.89,-0.11,0.04,0.47,2
1644316,-3.95,0.10,83.92,-2.09,-0.12,-0.72,-8.89,-0.11,0.04,0.46,2
1644323,-3.95,0.09,83.92,-2.09,-0.12,-0.72,-8.89,-0.10,0.03,0.41,2
1644330,-3.95,0.09,83.92,-2.09,-0.12,-0.73,-8.89,-0.10,0.02,0.41,2
1644337,-3.95,0.09,83.92,-2.09,-0.12,-0.73,-8.89,-0.13,0.02,0.51,2
1644344,-3.95,0.09,83.92,-2.09,-0.12,-0.73,-8.89,-0.14,0.07,0.55,2
1644351,-3.95,0.09,83.92,-2.09,-0.12,-0.73,-8.90,-0.11,0.04,0.47,2
1644358,-3.95,0.09,83.92,-2.09,-0.12,-0.73,-8.90,-0.12,0.05,0.40,2
1644365,-3.94,0.09,83.92,-2.09,-0.12,-0.73,-8.90,-0.10,0.06,0.49,2
1644372,-3.94,0.09,83.92,-2.09,-0.12,-0.73,-8.90,-0.11,0.06,0.48,2
1644379,-3.94,0.09,83.92,-2.09,-0.12,-0.73,-8.90,-0.09,0.02,0.43,2
1644386,-3.94,0.09,83.92,-2.09,-0.12,-0.73,-8.90,-0.07,0.05,0.44,2
1644393,-3.94,0.09,83.92,-2.09,-0.13,-0.73,-8.90,-0.08,0.05,0.45,2
1644400,-3.94,0.09,83.92,-2.09,-0.12,-0.73,-8.90,-0.10,0.05,0.40,2
1644407,-3.94,0.09,83.92,-2.09,-0.12,-0.73,-8.91,-0.12,0.05,0.41,2
1644414,-3.94,0.09,83.93,-2.09,-0.12,-0.72,-8.91,-0.14,0.07,0.40,2
1644421,-3.94,0.09,83.93,-2.09,-0.11,-0.73,-8.91,-0.16,0.05,0.46,2
1644428,-3.94,0.08,83.93,-2.11,-0.11,-0.72,-8.90,-0.14,0.08,0.44,2
1644435,-3.94,0.08,83.93,-2.11,-0.11,-0.72,-8.90,-0.14,0.08,0.42,2
1644442,-3.94,0.08,83.93,-2.11,-0.11,-0.72,-8.90,-0.11,0.03,0.37,2
1644449,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.90,-0.11,0.07,0.37,2
1644456,-3.94,0.08,83.93,-2.11,-0.11,-0.72,-8.90,-0.13,0.07,0.37,2
1644463,-3.94,0.08,83.93,-2.11,-0.11,-0.72,-8.90,-0.13,0.07,0.40,2
1644470,-3.94,0.08,83.93,-2.11,-0.11,-0.73,-8.89,-0.11,0.05,0.37,2
1644477,-3.94,0.08,83.93,-2.11,-0.11,-0.73,-8.90,-0.10,0.05,0.38,2
1644484,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.11,0.05,0.37,2
1644491,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.09,0.04,0.35,2
1644498,-3.94,0.08,83.93,-2.11,-0.13,-0.73,-8.90,-0.09,0.00,0.37,2
1644505,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.09,0.00,0.34,2
1644512,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.07,0.00,0.37,2
1644519,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.07,0.01,0.39,2
1644526,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.07,0.02,0.42,2
1644533,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.91,-0.11,0.02,0.44,2
1644540,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.91,-0.14,0.00,0.47,2
1644547,-3.94,0.08,83.93,-2.12,-0.12,-0.72,-8.91,-0.10,0.01,0.47,2
1644554,-3.94,0.08,83.93,-2.12,-0.12,-0.72,-8.90,-0.07,0.02,0.46,2
1644561,-3.94,0.08,83.93,-2.12,-0.12,-0.72,-8.90,-0.10,0.04,0.46,2
1644568,-3.94,0.08,83.93,-2.12,-0.13,-0.72,-8.91,-0.09,0.04,0.43,2
1644575,-3.94,0.08,83.93,-2.12,-0.13,-0.72,-8.91,-0.12,0.08,0.41,2
1644582,-3.94,0.08,83.93,-2.12,-0.13,-0.72,-8.90,-0.12,0.02,0.39,2
1644589,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.90,-0.14,0.04,0.43,2
1644596,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.89,-0.11,0.02,0.43,2
1644603,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.89,-0.11,0.02,0.38,2
1644610,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.90,-0.12,0.02,0.39,2
1644617,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.90,-0.10,0.00,0.38,2
1644624,-3.94,0.08,83.93,-2.12,-0.12,-0.73,-8.90,-0.12,0.00,0.37,2
1644631,-3.94,0.08,83.93,-2.12,-0.12,-0.72,-8.89,-0.11,0.02,0.34,2
1644638,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.10,0.02,0.34,2
1644645,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.89,-0.09,0.00,0.37,2
1644652,-3.94,0.10,83.93,-2.11,-0.13,-0.72,-8.89,-0.07,0.01,0.36,2
1644659,-3.94,0.10,83.93,-2.11,-0.13,-0.72,-8.89,-0.09,0.02,0.33,2
1644666,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.10,0.02,0.35,2
1644673,-3.94,0.10,83.93,-2.11,-0.12,-0.73,-8.89,-0.09,0.02,0.32,2
1644680,-3.94,0.10,83.93,-2.11,-0.11,-0.72,-8.90,-0.06,0.01,0.34,2
1644687,-3.94,0.10,83.93,-2.11,-0.11,-0.72,-8.90,-0.09,0.02,0.35,2
1644694,-3.94,0.10,83.93,-2.11,-0.11,-0.73,-8.90,-0.11,-0.01,0.34,2
1644701,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.14,-0.01,0.29,2
1644708,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.13,0.03,0.32,2
1644742,-3.94,0.09,83.93,-2.11,-0.12,-0.73,-8.91,-0.18,0.05,0.27,2
1644749,-3.94,0.09,83.93,-2.11,-0.12,-0.72,-8.91,-0.17,0.08,0.34,2
1644756,-3.94,0.09,83.93,-2.11,-0.11,-0.72,-8.91,-0.17,0.05,0.34,2
1644763,-3.94,0.09,83.93,-2.11,-0.11,-0.72,-8.91,-0.14,0.03,0.32,2
1644770,-3.94,0.09,83.93,-2.11,-0.11,-0.72,-8.90,-0.12,0.01,0.33,2
1644777,-3.94,0.09,83.93,-2.11,-0.11,-0.73,-8.90,-0.12,0.06,0.38,2
1644784,-3.94,0.09,83.93,-2.11,-0.12,-0.73,-8.90,-0.10,0.05,0.50,2
1644791,-3.94,0.09,83.93,-2.11,-0.12,-0.73,-8.90,-0.12,0.05,0.49,2
1644798,-3.94,0.09,83.93,-2.11,-0.12,-0.73,-8.89,-0.11,0.03,0.49,2
1644805,-3.94,0.09,83.93,-2.11,-0.12,-0.73,-8.90,-0.11,0.06,0.47,2
1644812,-3.94,0.09,83.93,-2.11,-0.12,-0.72,-8.90,-0.14,0.03,0.44,2
1644819,-3.94,0.09,83.93,-2.11,-0.12,-0.72,-8.90,-0.14,0.04,0.47,2
1644826,-3.94,0.09,83.93,-2.11,-0.12,-0.72,-8.89,-0.17,0.02,0.44,2
1644833,-3.94,0.09,83.93,-2.11,-0.12,-0.72,-8.89,-0.17,0.03,0.46,2
1644840,-3.94,0.09,83.93,-2.11,-0.11,-0.72,-8.90,-0.17,0.02,0.46,2
1644847,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.90,-0.15,0.02,0.41,2
1644854,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.14,0.00,0.40,2
1644861,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.14,0.03,0.42,2
1644868,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.90,-0.12,0.02,0.38,2
1644875,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.90,-0.10,0.01,0.37,2
1644882,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.91,-0.07,-0.01,0.42,2
1644889,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.90,-0.08,-0.02,0.43,2
1644896,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.90,-0.07,-0.02,0.41,2
1644903,-3.94,0.08,83.93,-2.11,-0.12,-0.73,-8.90,-0.06,0.03,0.39,2
1644910,-3.94,0.08,83.93,-2.11,-0.11,-0.72,-8.90,-0.04,0.04,0.41,2
1644917,-3.94,0.08,83.93,-2.11,-0.12,-0.72,-8.89,-0.06,0.03,0.41,2
1644924,-3.93,0.08,83.93,-2.11,-0.11,-0.72,-8.89,-0.02,0.05,0.42,2
1644931,-3.93,0.08,83.93,-2.11,-0.11,-0.72,-8.89,-0.04,0.07,0.42,2
1644938,-3.93,0.08,83.94,-2.11,-0.11,-0.72,-8.89,-0.04,0.06,0.41,2
1644945,-3.93,0.08,83.94,-2.11,-0.11,-0.72,-8.89,-0.05,0.05,0.41,2
1644952,-3.93,0.08,83.94,-2.14,-0.12,-0.72,-8.90,-0.05,0.05,0.41,2
1644959,-3.93,0.08,83.94,-2.14,-0.12,-0.73,-8.90,-0.07,0.04,0.38,2
1644966,-3.93,0.08,83.94,-2.14,-0.12,-0.73,-8.89,-0.08,0.00,0.37,2
1644973,-3.93,0.08,83.94,-2.14,-0.12,-0.72,-8.89,-0.11,0.00,0.37,2
1644980,-3.93,0.08,83.94,-2.14,-0.13,-0.72,-8.89,-0.13,0.02,0.40,2
1644987,-3.93,0.08,83.94,-2.14,-0.12,-0.72,-8.89,-0.13,0.04,0.38,2
1644994,-3.93,0.08,83.93,-2.14,-0.13,-0.72,-8.89,-0.11,0.02,0.38,2
1645001,-3.93,0.08,83.93,-2.14,-0.12,-0.72,-8.89,-0.14,0.01,0.30,2
1645008,-3.93,0.08,83.93,-2.14,-0.12,-0.72,-8.89,-0.10,0.02,0.31,2
1645015,-3.93,0.08,83.93,-2.14,-0.12,-0.72,-8.89,-0.11,0.02,0.30,2
1645022,-3.93,0.08,83.93,-2.14,-0.12,-0.72,-8.89,-0.10,0.02,0.34,2
1645029,-3.93,0.08,83.93,-2.14,-0.12,-0.72,-8.89,-0.11,-0.01,0.34,2
1645036,-3.93,0.08,83.93,-2.14,-0.12,-0.73,-8.89,-0.11,-0.03,0.35,2
1645043,-3.94,0.08,83.93,-2.14,-0.12,-0.73,-8.90,-0.12,-0.01,0.31,2
1645050,-3.94,0.08,83.93,-2.14,-0.12,-0.73,-8.89,-0.12,0.01,0.35,2
1645057,-3.94,0.10,83.93,-2.11,-0.12,-0.73,-8.89,-0.11,-0.01,0.37,2
1645064,-3.94,0.10,83.93,-2.11,-0.12,-0.73,-8.90,-0.11,0.01,0.38,2
1645071,-3.94,0.10,83.93,-2.11,-0.12,-0.73,-8.90,-0.10,0.00,0.40,2
1645078,-3.94,0.10,83.93,-2.11,-0.10,-0.73,-8.90,-0.11,0.04,0.41,2
1645085,-3.94,0.10,83.93,-2.11,-0.12,-0.73,-8.90,-0.13,0.04,0.36,2
1645092,-3.94,0.10,83.93,-2.11,-0.14,-0.72,-8.90,-0.15,0.05,0.36,2
1645099,-3.94,0.10,83.93,-2.11,-0.13,-0.72,-8.89,-0.17,0.05,0.41,2
1645106,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.89,-0.14,-0.01,0.35,2
1645113,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.89,-0.13,0.02,0.34,2
1645120,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.89,-0.16,-0.01,0.29,2
1645127,-3.94,0.10,83.93,-2.11,-0.12,-0.71,-8.89,-0.12,0.00,0.28,2
1645134,-3.94,0.10,83.93,-2.11,-0.12,-0.71,-8.89,-0.14,0.02,0.29,2
1645141,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.11,0.02,0.41,2
1645148,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.11,0.02,0.39,2
1645155,-3.94,0.10,83.93,-2.11,-0.11,-0.72,-8.90,-0.10,0.00,0.40,2
1645162,-3.94,0.10,83.93,-2.11,-0.11,-0.72,-8.90,-0.11,0.01,0.36,2
1645197,-3.94,0.10,83.93,-2.11,-0.11,-0.73,-8.89,-0.09,0.06,0.46,2
1645204,-3.93,0.10,83.93,-2.11,-0.11,-0.73,-8.90,-0.07,0.05,0.44,2
1645211,-3.93,0.10,83.93,-2.11,-0.12,-0.73,-8.90,-0.09,0.03,0.42,2
1645218,-3.93,0.10,83.93,-2.11,-0.13,-0.73,-8.89,-0.08,0.02,0.41,2
1645225,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.89,-0.10,0.05,0.44,2
1645232,-3.94,0.10,83.93,-2.11,-0.13,-0.72,-8.90,-0.08,0.02,0.44,2
1645239,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.06,0.02,0.41,2
1645246,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.07,0.04,0.41,2
1645253,-3.94,0.10,83.93,-2.11,-0.13,-0.72,-8.90,-0.04,0.05,0.41,2
1645260,-3.94,0.10,83.93,-2.11,-0.12,-0.72,-8.90,-0.06,0.05,0.44,2
1645267,-3.94,0.09,83.93,-2.13,-0.12,-0.72,-8.90,-0.07,0.03,0.45,2
1645274,-3.94,0.09,83.93,-2.13,-0.12,-0.72,-8.90,-0.08,0.03,0.47,2
1645281,-3.94,0.09,83.93,-2.13,-0.11,-0.72,-8.90,-0.09,0.00,0.35,2
1645288,-3.94,0.09,83.93,-2.13,-0.11,-0.72,-8.90,-0.11,0.02,0.37,2
1645295,-3.94,0.09,83.93,-2.13,-0.11,-0.72,-8.90,-0.09,0.02,0.36,2
1645302,-3.94,0.09,83.93,-2.13,-0.11,-0.71,-8.89,-0.07,0.01,0.38,2
1645309,-3.93,0.09,83.93,-2.13,-0.11,-0.72,-8.89,-0.11,0.01,0.36,2
1645316,-3.93,0.09,83.93,-2.13,-0.11,-0.72,-8.89,-0.12,0.02,0.38,2
1645323,-3.93,0.09,83.93,-2.13,-0.11,-0.72,-8.89,-0.08,0.02,0.32,2
1645330,-3.93,0.09,83.93,-2.13,-0.11,-0.73,-8.89,-0.09,0.05,0.34,2
1645337,-3.93,0.09,83.93,-2.13,-0.11,-0.72,-8.89,-0.11,0.05,0.36,2
1645344,-3.93,0.09,83.93,-2.13,-0.11,-0.72,-8.89,-0.11,0.08,0.34,2
1645351,-3.93,0.09,83.93,-2.13,-0.11,-0.72,-8.89,-0.11,0.08,0.40,2
1645358,-3.93,0.09,83.93,-2.13,-0.11,-0.73,-8.89,-0.11,0.06,0.39,2
1645365,-3.93,0.09,83.93,-2.13,-0.11,-0.72,-8.89,-0.10,0.06,0.36,2
1645372,-3.93,0.07,83.93,-2.14,-0.11,-0.71,-8.89,-0.11,0.05,0.38,2
1645379,-3.93,0.07,83.93,-2.14,-0.11,-0.71,-8.89,-0.12,0.03,0.39,2
1645386,-3.93,0.07,83.93,-2.14,-0.11,-0.71,-8.89,-0.14,0.01,0.40,2
1645393,-3.93,0.07,83.93,-2.14,-0.11,-0.71,-8.89,-0.11,0.03,0.41,2
1645400,-3.93,0.07,83.93,-2.14,-0.11,-0.71,-8.89,-0.11,0.03,0.30,2
1645407,-3.93,0.07,83.93,-2.14,-0.11,-0.71,-8.89,-0.14,0.02,0.35,2
1645414,-3.93,0.07,83.93,-2.14,-0.11,-0.72,-8.89,-0.14,0.02,0.34,2
1645421,-3.93,0.07,83.93,-2.14,-0.11,-0.72,-8.90,-0.14,0.04,0.45,2
1645428,-3.92,0.07,83.93,-2.14,-0.11,-0.72,-8.90,-0.14,0.02,0.49,2
1645435,-3.92,0.07,83.93,-2.14,-0.11,-0.72,-8.89,-0.13,-0.02,0.51,2
1645442,-3.92,0.07,83.93,-2.14,-0.12,-0.73,-8.89,-0.11,-0.02,0.38,2
1645449,-3.92,0.07,83.93,-2.14,-0.12,-0.73,-8.89,-0.11,-0.04,0.47,2
1645456,-3.92,0.07,83.93,-2.14,-0.11,-0.73,-8.90,-0.10,-0.04,0.52,2
1645463,-3.92,0.07,83.93,-2.14,-0.11,-0.73,-8.90,-0.08,-0.02,0.60,2
1645470,-3.92,0.07,83.93,-2.14,-0.11,-0.74,-8.89,-0.07,-0.03,0.45,2
1645477,-3.92,0.08,83.93,-2.13,-0.11,-0.73,-8.90,-0.10,-0.01,0.39,2
1645484,-3.92,0.08,83.93,-2.13,-0.11,-0.73,-8.90,-0.07,0.02,0.44,2
1645491,-3.92,0.08,83.94,-2.13,-0.11,-0.73,-8.90,-0.06,0.05,0.49,2
1645498,-3.92,0.08,83.94,-2.13,-0.12,-0.73,-8.90,-0.08,0.08,0.42,2
1645505,-3.92,0.08,83.94,-2.13,-0.11,-0.74,-8.90,-0.10,0.06,0.47,2
1645512,-3.92,0.08,83.94,-2.13,-0.12,-0.74,-8.90,-0.11,0.05,0.47,2
1645519,-3.92,0.08,83.94,-2.13,-0.11,-0.74,-8.91,-0.13,0.04,0.47,2
1645526,-3.92,0.08,83.94,-2.13,-0.11,-0.73,-8.91,-0.12,0.02,0.40,2
1645533,-3.92,0.08,83.94,-2.13,-0.12,-0.73,-8.90,-0.13,0.05,0.42,2
1645540,-3.92,0.08,83.94,-2.13,-0.12,-0.73,-8.90,-0.12,0.07,0.47,2
1645547,-3.92,0.08,83.94,-2.13,-0.12,-0.73,-8.90,-0.07,0.08,0.45,2
1645554,-3.92,0.08,83.94,-2.13,-0.12,-0.73,-8.89,-0.04,0.05,0.48,2
1645561,-3.92,0.08,83.94,-2.13,-0.12,-0.73,-8.89,-0.01,0.09,0.47,2
