Time (ms),Input x,Output x,Input y,Output y,Accel x (+/- 0.1 m/s^2),Accel y (+/- 0.1 m/s^2),Accel z (+/- 0.1 m/s^2),Gyro x (+/- 0.2 rad/s),Gyro y (+/- 0.2 rad/s),Gyro z (+/- 0.2 rad/s),Flight Phase
388787,86.19,-20.00,2.77,-5.46,9.92,9.47,-9.26,-0.01,0.10,0.28,2
388794,86.20,-20.00,2.75,-5.46,9.92,9.47,-9.26,-0.01,0.09,0.29,2
388801,86.21,-20.00,2.75,-5.46,9.92,9.47,-9.26,0.04,0.12,0.26,2
388808,86.18,-20.00,2.79,-5.46,9.92,9.47,-9.26,0.02,0.13,0.26,2
388815,86.14,-20.00,2.81,-5.46,9.92,9.46,-9.25,0.03,0.15,0.22,2
388822,86.13,-20.00,2.82,-5.46,9.92,9.46,-9.25,0.02,0.15,0.26,2
388829,86.12,-20.00,2.80,-5.46,9.92,9.46,-9.25,0.01,0.13,0.28,2
388836,86.11,-20.00,2.80,-5.46,9.92,9.46,-9.25,0.01,0.10,0.30,2
388843,86.11,-20.00,2.80,-5.46,9.92,9.46,-9.24,-0.00,0.09,0.26,2
388850,86.13,-20.00,2.78,-5.46,9.91,9.47,-9.25,-0.02,0.09,0.26,2
388857,86.12,-20.00,2.81,-5.46,9.92,9.46,-9.25,-0.03,0.08,0.20,2
388864,86.16,-20.00,2.81,-5.46,9.91,9.46,-9.26,-0.02,0.09,0.23,2
388871,86.15,-20.00,2.82,-5.54,9.92,9.46,-9.26,-0.02,0.05,0.24,2
388878,86.20,-20.00,2.80,-5.54,9.93,9.46,-9.27,-0.04,0.05,0.23,2
388885,86.22,-20.00,2.77,-5.54,9.93,9.47,-9.27,-0.04,0.05,0.24,2
388892,86.21,-20.00,2.74,-5.54,9.92,9.47,-9.26,-0.03,0.07,0.25,2
388899,86.19,-20.00,2.77,-5.54,9.92,9.47,-9.26,0.01,0.05,0.26,2
388906,86.17,-20.00,2.81,-5.54,9.92,9.46,-9.26,0.04,0.06,0.27,2
388913,86.16,-20.00,2.81,-5.54,9.92,9.46,-9.26,0.03,0.06,0.27,2
388920,86.14,-20.00,2.83,-5.54,9.92,9.46,-9.26,0.03,0.06,0.22,2
388927,86.15,-20.00,2.82,-5.54,9.92,9.46,-9.26,0.04,0.07,0.23,2
388934,86.17,-20.00,2.81,-5.54,9.92,9.46,-9.26,0.01,0.07,0.23,2
388941,86.17,-20.00,2.80,-5.54,9.92,9.46,-9.26,-0.00,0.08,0.20,2
388948,86.19,-20.00,2.78,-5.54,9.92,9.47,-9.26,0.02,0.08,0.21,2
388955,86.19,-20.00,2.78,-5.54,9.92,9.47,-9.26,-0.02,0.06,0.20,2
388962,86.20,-20.00,2.78,-5.54,9.92,9.47,-9.26,-0.00,0.05,0.32,2
388969,86.20,-20.00,2.76,-5.54,9.91,9.47,-9.26,0.01,0.05,0.32,2
388976,86.15,-20.00,2.80,-5.49,9.91,9.46,-9.26,0.02,0.06,0.30,2
388983,86.14,-20.00,2.82,-5.49,9.91,9.46,-9.26,0.04,0.07,0.26,2
388990,86.14,-20.00,2.81,-5.49,9.91,9.46,-9.26,-0.01,0.09,0.29,2
389129,86.15,-20.00,2.82,-5.53,9.91,9.46,-9.26,0.01,0.04,0.25,2
389136,86.17,-20.00,2.82,-5.53,9.91,9.46,-9.26,0.01,0.05,0.26,2
389143,86.17,-20.00,2.82,-5.53,9.91,9.46,-9.26,-0.01,0.07,0.30,2
389150,86.16,-20.00,2.81,-5.53,9.91,9.46,-9.26,0.01,0.05,0.28,2
389157,86.14,-20.00,2.81,-5.53,9.92,9.46,-9.25,-0.04,0.04,0.30,2
389164,86.14,-20.00,2.82,-5.53,9.92,9.46,-9.26,-0.06,0.03,0.25,2
389171,86.17,-20.00,2.80,-5.53,9.91,9.46,-9.26,-0.05,0.08,0.25,2
389178,86.16,-20.00,2.81,-5.53,9.91,9.46,-9.26,-0.02,0.10,0.28,2
389185,86.16,-20.00,2.82,-5.53,9.91,9.46,-9.26,-0.01,0.11,0.30,2
389192,86.16,-20.00,2.84,-5.53,9.91,9.46,-9.26,-0.04,0.10,0.29,2
389199,86.16,-20.00,2.81,-5.53,9.92,9.46,-9.26,-0.02,0.09,0.28,2
389206,86.17,-20.00,2.81,-5.53,9.92,9.46,-9.26,-0.05,0.08,0.26,2
389213,86.15,-20.00,2.82,-5.53,9.92,9.46,-9.26,-0.01,0.09,0.33,2
389220,86.15,-20.00,2.80,-5.53,9.91,9.46,-9.26,0.01,0.09,0.33,2
389227,86.15,-20.00,2.76,-5.53,9.91,9.47,-9.25,0.01,0.07,0.30,2
389234,86.12,-20.00,2.77,-5.46,9.91,9.47,-9.24,0.01,0.05,0.27,2
389241,86.16,-20.00,2.75,-5.46,9.92,9.47,-9.25,0.04,0.06,0.28,2
389248,86.14,-20.00,2.77,-5.46,9.92,9.47,-9.25,0.02,0.08,0.28,2
389255,86.13,-20.00,2.78,-5.46,9.92,9.47,-9.25,0.01,0.10,0.27,2
389262,86.10,-20.00,2.79,-5.46,9.92,9.47,-9.24,0.04,0.11,0.33,2
389269,86.09,-20.00,2.82,-5.46,9.92,9.46,-9.24,0.03,0.09,0.32,2
389276,86.08,-20.00,2.85,-5.46,9.92,9.46,-9.25,0.02,0.06,0.30,2
389283,86.12,-20.00,2.80,-5.46,9.92,9.46,-9.25,0.01,0.08,0.32,2
389290,86.14,-20.00,2.78,-5.46,9.92,9.47,-9.25,-0.00,0.07,0.31,2
389297,86.15,-20.00,2.78,-5.46,9.92,9.47,-9.25,-0.01,0.07,0.27,2
389304,86.16,-20.00,2.78,-5.46,9.92,9.47,-9.25,0.02,0.10,0.31,2
389311,86.17,-20.00,2.78,-5.46,9.92,9.47,-9.26,0.04,0.09,0.30,2
389318,86.14,-20.00,2.82,-5.46,9.91,9.46,-9.26,0.03,0.10,0.30,2
389325,86.13,-20.00,2.82,-5.46,9.91,9.46,-9.26,-0.00,0.08,0.26,2
389332,86.14,-20.00,2.82,-5.46,9.91,9.46,-9.26,0.01,0.06,0.26,2
389339,86.16,-20.00,2.80,-5.54,9.92,9.46,-9.26,0.01,0.05,0.25,2
389346,86.17,-20.00,2.76,-5.54,9.92,9.47,-9.26,0.01,0.08,0.25,2
389353,86.17,-20.00,2.77,-5.54,9.92,9.47,-9.26,0.01,0.07,0.23,2
389360,86.20,-20.00,2.76,-5.54,9.92,9.47,-9.26,-0.03,0.08,0.23,2
389367,86.18,-20.00,2.75,-5.54,9.92,9.47,-9.25,0.01,0.09,0.29,2
389374,86.16,-20.00,2.76,-5.54,9.92,9.47,-9.25,0.01,0.09,0.25,2
389381,86.17,-20.00,2.78,-5.54,9.93,9.47,-9.26,0.01,0.09,0.22,2
389388,86.11,-20.00,2.81,-5.54,9.93,9.46,-9.25,0.05,0.11,0.24,2
389395,86.12,-20.00,2.81,-5.54,9.93,9.46,-9.25,0.02,0.10,0.23,2
389402,86.12,-20.00,2.80,-5.54,9.93,9.46,-9.25,-0.00,0.12,0.24,2
389409,86.12,-20.00,2.81,-5.54,9.92,9.46,-9.25,-0.01,0.09,0.29,2
389416,86.13,-20.00,2.81,-5.54,9.92,9.46,-9.25,0.04,0.09,0.28,2
389423,86.15,-20.00,2.82,-5.54,9.91,9.46,-9.26,0.01,0.05,0.25,2
389430,86.14,-20.00,2.82,-5.54,9.91,9.46,-9.26,0.02,0.05,0.21,2
389437,86.15,-20.00,2.82,-5.54,9.91,9.46,-9.26,-0.01,0.08,0.25,2
389444,86.15,-20.00,2.80,-5.52,9.91,9.46,-9.26,0.02,0.08,0.20,2
389451,86.17,-20.00,2.81,-5.52,9.91,9.46,-9.26,0.01,0.08,0.19,2
389458,86.15,-20.00,2.85,-5.52,9.91,9.46,-9.27,0.03,0.08,0.20,2
389465,86.17,-20.00,2.82,-5.52,9.91,9.46,-9.26,0.01,0.08,0.19,2
389472,86.17,-20.00,2.80,-5.52,9.91,9.46,-9.26,-0.02,0.05,0.17,2
389479,86.18,-20.00,2.79,-5.52,9.91,9.47,-9.26,-0.05,0.07,0.22,2
389486,86.21,-20.00,2.75,-5.52,9.91,9.47,-9.26,-0.05,0.06,0.25,2
389493,86.18,-20.00,2.78,-5.52,9.92,9.47,-9.26,-0.05,0.05,0.29,2
389500,86.15,-20.00,2.81,-5.52,9.91,9.46,-9.26,-0.04,0.07,0.30,2
389507,86.16,-20.00,2.81,-5.52,9.91,9.46,-9.26,-0.04,0.09,0.30,2
389514,86.15,-20.00,2.83,-5.52,9.91,9.46,-9.26,-0.02,0.08,0.30,2
389521,86.17,-20.00,2.80,-5.52,9.91,9.46,-9.26,-0.05,0.07,0.26,2
389528,86.15,-20.00,2.79,-5.52,9.91,9.47,-9.25,-0.00,0.06,0.27,2
389535,86.12,-20.00,2.83,-5.52,9.92,9.46,-9.25,-0.01,0.05,0.28,2
389542,86.13,-20.00,2.82,-5.52,9.92,9.46,-9.25,0.01,0.07,0.29,2
389549,86.12,-20.00,2.82,-5.55,9.92,9.46,-9.25,0.01,0.05,0.26,2
389556,86.14,-20.00,2.81,-5.55,9.91,9.46,-9.26,0.02,0.04,0.25,2
389563,86.17,-20.00,2.81,-5.55,9.92,9.46,-9.26,-0.00,0.09,0.25,2
389570,86.18,-20.00,2.81,-5.55,9.92,9.46,-9.26,-0.00,0.11,0.30,2
389706,86.17,-20.00,2.74,-5.43,9.92,9.48,-9.25,-0.02,0.08,0.33,2
389713,86.16,-20.00,2.77,-5.43,9.93,9.47,-9.25,-0.03,0.11,0.27,2
389720,86.16,-20.00,2.76,-5.43,9.93,9.47,-9.25,-0.06,0.11,0.27,2
389727,86.18,-20.00,2.74,-5.43,9.92,9.47,-9.25,-0.04,0.08,0.27,2
389734,86.17,-20.00,2.75,-5.43,9.92,9.47,-9.25,-0.02,0.08,0.29,2
389741,86.19,-20.00,2.72,-5.43,9.92,9.48,-9.25,-0.02,0.09,0.30,2
389748,86.15,-20.00,2.72,-5.43,9.92,9.48,-9.24,-0.02,0.08,0.26,2
389755,86.18,-20.00,2.72,-5.43,9.92,9.48,-9.25,-0.01,0.09,0.26,2
389762,86.16,-20.00,2.75,-5.43,9.92,9.47,-9.25,-0.00,0.06,0.27,2
389769,86.18,-20.00,2.76,-5.43,9.92,9.47,-9.26,-0.02,0.08,0.27,2
389776,86.18,-20.00,2.77,-5.43,9.92,9.47,-9.26,0.04,0.05,0.33,2
389783,86.18,-20.00,2.79,-5.43,9.92,9.47,-9.26,0.03,0.05,0.30,2
389790,86.19,-20.00,2.80,-5.43,9.91,9.46,-9.27,0.05,0.06,0.32,2
389797,86.17,-20.00,2.81,-5.43,9.91,9.46,-9.26,0.04,0.04,0.31,2
389804,86.16,-20.00,2.80,-5.43,9.91,9.46,-9.26,0.05,0.01,0.31,2
389811,86.17,-20.00,2.79,-5.55,9.91,9.47,-9.26,0.04,0.03,0.30,2
389818,86.17,-20.00,2.79,-5.55,9.91,9.47,-9.26,0.05,0.05,0.29,2
389825,86.17,-20.00,2.78,-5.55,9.91,9.47,-9.26,0.01,0.05,0.30,2
389832,86.14,-20.00,2.78,-5.55,9.91,9.47,-9.25,0.01,0.05,0.27,2
389839,86.14,-20.00,2.79,-5.55,9.92,9.47,-9.25,0.01,0.08,0.28,2
389846,86.14,-20.00,2.80,-5.55,9.92,9.46,-9.25,0.01,0.05,0.26,2
389853,86.13,-20.00,2.78,-5.55,9.92,9.47,-9.25,0.01,0.03,0.26,2
389860,86.11,-20.00,2.78,-5.55,9.92,9.47,-9.24,-0.00,0.05,0.23,2
389867,86.10,-20.00,2.76,-5.55,9.92,9.47,-9.24,-0.02,0.05,0.23,2
389874,86.10,-20.00,2.76,-5.55,9.92,9.47,-9.24,-0.02,0.04,0.30,2
389881,86.11,-20.00,2.78,-5.55,9.93,9.47,-9.24,0.02,0.08,0.38,2
389888,86.14,-20.00,2.76,-5.55,9.92,9.47,-9.25,0.07,0.07,0.44,2
389895,86.11,-20.00,2.79,-5.55,9.93,9.47,-9.24,0.12,0.08,0.47,2
389902,86.12,-20.00,2.80,-5.55,9.93,9.46,-9.25,0.08,0.11,0.40,2
389909,86.13,-20.00,2.79,-5.55,9.92,9.47,-9.25,0.03,0.10,0.37,2
389916,86.13,-20.00,2.81,-5.55,9.92,9.46,-9.25,0.02,0.10,0.35,2
389923,86.11,-20.00,2.83,-5.55,9.92,9.46,-9.25,0.01,0.09,0.34,2
389930,86.11,-20.00,2.81,-5.55,9.93,9.46,-9.25,-0.02,0.08,0.36,2
389937,86.10,-20.00,2.83,-5.55,9.92,9.46,-9.25,-0.02,0.09,0.44,2
389944,86.11,-20.00,2.83,-5.55,9.92,9.46,-9.25,-0.00,0.11,0.41,2
389951,86.10,-20.00,2.83,-5.55,9.92,9.46,-9.25,0.01,0.10,0.39,2
389958,86.13,-20.00,2.80,-5.55,9.92,9.46,-9.25,-0.00,0.08,0.32,2
389965,86.15,-20.00,2.78,-5.55,9.92,9.47,-9.25,-0.02,0.05,0.26,2
389972,86.16,-20.00,2.78,-5.55,9.92,9.47,-9.25,-0.02,0.05,0.22,2
389979,86.16,-20.00,2.79,-5.55,9.92,9.47,-9.26,0.03,0.07,0.30,2
389986,86.14,-20.00,2.80,-5.55,9.92,9.46,-9.25,0.04,0.07,0.42,2
389993,86.14,-20.00,2.81,-5.55,9.92,9.46,-9.26,0.04,0.05,0.42,2
390000,86.14,-20.00,2.82,-5.55,9.92,9.46,-9.26,0.04,0.08,0.32,2
390007,86.12,-20.00,2.80,-5.55,9.93,9.46,-9.25,0.05,0.08,0.32,2
390014,86.11,-20.00,2.81,-5.55,9.93,9.46,-9.25,0.02,0.07,0.31,2
390021,86.11,-20.00,2.80,-5.53,9.93,9.46,-9.24,-0.00,0.11,0.36,2
390028,86.14,-20.00,2.78,-5.53,9.93,9.47,-9.25,0.02,0.09,0.34,2
390035,86.13,-20.00,2.78,-5.53,9.94,9.47,-9.25,0.03,0.07,0.30,2
390042,86.11,-20.00,2.79,-5.53,9.93,9.46,-9.24,0.02,0.08,0.31,2
390049,86.11,-20.00,2.78,-5.53,9.93,9.47,-9.24,0.02,0.08,0.27,2
390056,86.08,-20.00,2.80,-5.53,9.93,9.46,-9.24,0.01,0.05,0.26,2
390063,86.12,-20.00,2.79,-5.53,9.93,9.47,-9.24,-0.02,0.05,0.23,2
390070,86.11,-20.00,2.80,-5.53,9.93,9.46,-9.24,-0.01,0.04,0.24,2
390077,86.11,-20.00,2.79,-5.53,9.93,9.46,-9.24,-0.01,0.03,0.23,2
390084,86.14,-20.00,2.76,-5.53,9.93,9.47,-9.24,0.06,0.07,0.33,2
390091,86.17,-20.00,2.74,-5.53,9.93,9.47,-9.25,0.02,0.05,0.30,2
390098,86.17,-20.00,2.75,-5.53,9.93,9.47,-9.25,0.04,0.03,0.32,2
390105,86.16,-20.00,2.76,-5.53,9.93,9.47,-9.25,0.03,0.08,0.29,2
390112,86.13,-20.00,2.78,-5.53,9.93,9.47,-9.25,0.02,0.07,0.32,2
390119,86.11,-20.00,2.78,-5.53,9.94,9.47,-9.24,0.01,0.05,0.30,2
390126,86.09,-20.00,2.79,-5.53,9.93,9.47,-9.24,0.01,0.07,0.29,2
390133,86.10,-20.00,2.78,-5.53,9.93,9.47,-9.24,0.01,0.08,0.28,2
390140,86.11,-20.00,2.77,-5.53,9.93,9.47,-9.24,0.01,0.09,0.22,2
390277,86.16,-20.00,2.79,-5.54,9.92,9.47,-9.26,-0.07,0.08,0.21,2
390284,86.16,-20.00,2.80,-5.54,9.92,9.46,-9.26,-0.07,0.06,0.20,2
390291,86.13,-20.00,2.84,-5.54,9.92,9.46,-9.26,-0.09,0.07,0.14,2
390298,86.14,-20.00,2.82,-5.54,9.91,9.46,-9.26,0.01,0.10,0.26,2
390305,86.14,-20.00,2.82,-5.54,9.92,9.46,-9.26,-0.02,0.09,0.26,2
390312,86.16,-20.00,2.82,-5.54,9.91,9.46,-9.26,-0.02,0.09,0.27,2
390319,86.14,-20.00,2.82,-5.54,9.92,9.46,-9.26,-0.02,0.09,0.24,2
390326,86.12,-20.00,2.85,-5.54,9.91,9.46,-9.26,-0.04,0.09,0.26,2
390333,86.12,-20.00,2.83,-5.54,9.91,9.46,-9.26,-0.01,0.09,0.25,2
390340,86.14,-20.00,2.81,-5.54,9.91,9.46,-9.26,-0.02,0.08,0.30,2
390347,86.13,-20.00,2.82,-5.54,9.91,9.46,-9.26,-0.00,0.10,0.35,2
390354,86.14,-20.00,2.82,-5.54,9.91,9.46,-9.26,-0.02,0.08,0.30,2
390361,86.11,-20.00,2.85,-5.54,9.91,9.46,-9.25,-0.02,0.05,0.29,2
390368,86.13,-20.00,2.83,-5.54,9.91,9.46,-9.26,-0.01,0.08,0.28,2
390375,86.15,-20.00,2.82,-5.54,9.91,9.46,-9.26,-0.00,0.12,0.30,2
390382,86.17,-20.00,2.81,-5.57,9.91,9.46,-9.26,0.04,0.11,0.29,2
390389,86.15,-20.00,2.87,-5.57,9.92,9.45,-9.27,0.04,0.10,0.33,2
390396,86.13,-20.00,2.86,-5.57,9.92,9.45,-9.26,0.03,0.11,0.31,2
390403,86.16,-20.00,2.83,-5.57,9.91,9.46,-9.26,0.06,0.11,0.33,2
390410,86.13,-20.00,2.84,-5.57,9.91,9.46,-9.26,0.12,0.10,0.33,2
390417,86.11,-20.00,2.85,-5.57,9.90,9.46,-9.26,0.12,0.10,0.33,2
390424,86.11,-20.00,2.86,-5.57,9.91,9.45,-9.26,0.10,0.11,0.31,2
390431,86.10,-20.00,2.86,-5.57,9.91,9.45,-9.25,0.10,0.11,0.33,2
390438,86.08,-20.00,2.88,-5.57,9.91,9.45,-9.25,0.08,0.11,0.31,2
390445,86.13,-20.00,2.87,-5.57,9.91,9.45,-9.26,0.11,0.13,0.31,2
390452,86.15,-20.00,2.86,-5.57,9.91,9.45,-9.27,0.08,0.08,0.31,2
390459,86.15,-20.00,2.86,-5.57,9.91,9.45,-9.27,0.05,0.05,0.31,2
390466,86.18,-20.00,2.83,-5.57,9.91,9.46,-9.27,0.03,0.05,0.32,2
390473,86.16,-20.00,2.84,-5.57,9.91,9.46,-9.27,0.03,0.02,0.30,2
390480,86.15,-20.00,2.84,-5.57,9.91,9.46,-9.26,0.06,0.04,0.27,2
390487,86.17,-20.00,2.82,-5.57,9.91,9.46,-9.26,0.07,0.07,0.27,2
390494,86.16,-20.00,2.83,-5.57,9.91,9.46,-9.27,0.07,0.10,0.30,2
390501,86.16,-20.00,2.82,-5.57,9.91,9.46,-9.26,0.04,0.12,0.27,2
390508,86.18,-20.00,2.80,-5.57,9.92,9.46,-9.26,0.08,0.10,0.36,2
390515,86.20,-20.00,2.79,-5.57,9.91,9.47,-9.27,0.02,0.08,0.31,2
390522,86.19,-20.00,2.81,-5.57,9.91,9.46,-9.27,-0.02,0.07,0.29,2
390529,86.17,-20.00,2.83,-5.57,9.91,9.46,-9.27,-0.03,0.09,0.26,2
390536,86.16,-20.00,2.85,-5.57,9.92,9.46,-9.27,-0.02,0.06,0.29,2
390543,86.13,-20.00,2.87,-5.57,9.92,9.45,-9.26,-0.02,0.06,0.30,2
390550,86.16,-20.00,2.84,-5.57,9.93,9.46,-9.27,0.04,0.08,0.33,2
390557,86.19,-20.00,2.82,-5.57,9.93,9.46,-9.27,0.05,0.07,0.32,2
390564,86.19,-20.00,2.83,-5.57,9.93,9.46,-9.27,0.01,0.08,0.29,2
390571,86.19,-20.00,2.83,-5.57,9.92,9.46,-9.27,0.01,0.07,0.24,2
390578,86.18,-20.00,2.82,-5.57,9.93,9.46,-9.27,-0.00,0.09,0.26,2
390585,86.20,-20.00,2.79,-5.57,9.93,9.47,-9.27,-0.01,0.09,0.23,2
390592,86.21,-20.00,2.76,-5.49,9.93,9.47,-9.26,-0.01,0.08,0.23,2
390599,86.16,-20.00,2.78,-5.49,9.93,9.47,-9.25,0.01,0.09,0.27,2
390606,86.16,-20.00,2.78,-5.49,9.93,9.47,-9.25,-0.00,0.08,0.29,2
390613,86.14,-20.00,2.80,-5.49,9.93,9.46,-9.25,-0.01,0.10,0.39,2
390620,86.11,-20.00,2.83,-5.49,9.93,9.46,-9.25,0.01,0.11,0.42,2
390627,86.14,-20.00,2.82,-5.49,9.92,9.46,-9.26,-0.05,0.11,0.30,2
390634,86.13,-20.00,2.82,-5.49,9.92,9.46,-9.25,-0.02,0.10,0.31,2
390641,86.15,-20.00,2.80,-5.49,9.92,9.46,-9.26,-0.06,0.09,0.28,2
390648,86.13,-20.00,2.81,-5.49,9.92,9.46,-9.25,-0.03,0.08,0.24,2
390655,86.14,-20.00,2.81,-5.49,9.91,9.46,-9.25,-0.02,0.11,0.23,2
390662,86.15,-20.00,2.80,-5.49,9.92,9.46,-9.25,-0.00,0.12,0.26,2
390669,86.15,-20.00,2.78,-5.49,9.92,9.47,-9.25,-0.03,0.13,0.23,2
390676,86.17,-20.00,2.79,-5.49,9.92,9.47,-9.26,-0.02,0.11,0.22,2
390683,86.18,-20.00,2.81,-5.49,9.92,9.46,-9.26,-0.02,0.11,0.25,2
390690,86.17,-20.00,2.81,-5.49,9.92,9.46,-9.26,-0.02,0.08,0.24,2
390697,86.19,-20.00,2.80,-5.58,9.92,9.46,-9.27,0.03,0.08,0.24,2
390704,86.20,-20.00,2.78,-5.58,9.92,9.47,-9.27,0.05,0.08,0.26,2
390711,86.18,-20.00,2.80,-5.58,9.92,9.46,-9.26,0.04,0.07,0.27,2
390718,86.19,-20.00,2.78,-5.58,9.92,9.47,-9.26,0.01,0.06,0.25,2
390960,86.15,-20.00,2.78,-5.54,9.93,9.47,-9.25,-0.01,0.04,0.32,2
390967,86.15,-20.00,2.77,-5.54,9.94,9.47,-9.25,-0.01,0.05,0.30,2
390974,86.16,-20.00,2.77,-5.54,9.94,9.47,-9.25,0.01,0.06,0.28,2
390981,86.18,-20.00,2.76,-5.54,9.93,9.47,-9.26,0.01,0.05,0.31,2
390988,86.18,-20.00,2.77,-5.54,9.92,9.47,-9.26,0.01,0.02,0.31,2
390995,86.18,-20.00,2.78,-5.54,9.92,9.47,-9.26,0.01,0.03,0.31,2
391002,86.16,-20.00,2.80,-5.54,9.92,9.46,-9.26,0.04,0.08,0.29,2
391009,86.16,-20.00,2.79,-5.54,9.92,9.47,-9.26,0.02,0.10,0.26,2
391016,86.13,-20.00,2.80,-5.54,9.92,9.46,-9.25,0.01,0.08,0.26,2
391023,86.16,-20.00,2.79,-5.54,9.91,9.47,-9.26,-0.00,0.09,0.20,2
391030,86.17,-20.00,2.77,-5.54,9.91,9.47,-9.25,-0.03,0.09,0.18,2
391037,86.18,-20.00,2.76,-5.54,9.92,9.47,-9.26,-0.03,0.11,0.21,2
391044,86.16,-20.00,2.75,-5.54,9.92,9.47,-9.25,-0.02,0.10,0.19,2
391051,86.15,-20.00,2.77,-5.54,9.92,9.47,-9.25,-0.05,0.09,0.20,2
391058,86.15,-20.00,2.78,-5.54,9.92,9.47,-9.25,-0.05,0.08,0.22,2
391065,86.14,-20.00,2.78,-5.55,9.93,9.47,-9.25,-0.02,0.08,0.25,2
391072,86.14,-20.00,2.79,-5.55,9.93,9.47,-9.25,-0.02,0.09,0.26,2
391079,86.11,-20.00,2.79,-5.55,9.93,9.47,-9.24,-0.04,0.08,0.24,2
391086,86.15,-20.00,2.77,-5.55,9.92,9.47,-9.25,-0.04,0.06,0.26,2
391093,86.16,-20.00,2.77,-5.55,9.92,9.47,-9.25,-0.03,0.08,0.24,2
391100,86.14,-20.00,2.80,-5.55,9.91,9.46,-9.25,-0.02,0.10,0.25,2
391107,86.15,-20.00,2.80,-5.55,9.91,9.46,-9.26,0.02,0.11,0.31,2
391114,86.15,-20.00,2.83,-5.55,9.91,9.46,-9.26,0.01,0.11,0.31,2
391121,86.14,-20.00,2.86,-5.55,9.91,9.46,-9.26,-0.00,0.09,0.27,2
391128,86.14,-20.00,2.83,-5.55,9.91,9.46,-9.26,-0.03,0.12,0.29,2
391135,86.15,-20.00,2.81,-5.55,9.91,9.46,-9.26,-0.02,0.11,0.26,2
391142,86.17,-20.00,2.79,-5.55,9.91,9.47,-9.26,-0.02,0.10,0.26,2
391149,86.13,-20.00,2.81,-5.55,9.91,9.46,-9.25,-0.03,0.15,0.28,2
391156,86.12,-20.00,2.82,-5.55,9.92,9.46,-9.25,-0.03,0.12,0.25,2
391163,86.12,-20.00,2.80,-5.55,9.92,9.46,-9.25,-0.02,0.13,0.27,2
391170,86.16,-20.00,2.76,-5.52,9.92,9.47,-9.25,-0.02,0.08,0.29,2
391177,86.14,-20.00,2.78,-5.52,9.92,9.47,-9.25,-0.03,0.07,0.30,2
391184,86.15,-20.00,2.77,-5.52,9.92,9.47,-9.25,-0.05,0.07,0.28,2
391191,86.15,-20.00,2.79,-5.52,9.92,9.47,-9.25,-0.05,0.08,0.23,2
391198,86.15,-20.00,2.80,-5.52,9.91,9.47,-9.26,-0.02,0.10,0.25,2
391205,86.15,-20.00,2.78,-5.52,9.91,9.47,-9.25,-0.07,0.09,0.24,2
391212,86.12,-20.00,2.83,-5.52,9.91,9.46,-9.25,-0.10,0.07,0.17,2
391219,86.09,-20.00,2.84,-5.52,9.92,9.46,-9.25,-0.08,0.08,0.17,2
391226,86.08,-20.00,2.87,-5.52,9.92,9.45,-9.25,-0.08,0.08,0.15,2
391233,86.09,-20.00,2.86,-5.52,9.92,9.45,-9.25,-0.05,0.10,0.21,2
391240,86.09,-20.00,2.84,-5.52,9.92,9.46,-9.25,-0.06,0.12,0.19,2
391247,86.07,-20.00,2.85,-5.52,9.92,9.45,-9.25,-0.05,0.14,0.26,2
391254,86.07,-20.00,2.87,-5.52,9.92,9.45,-9.25,-0.05,0.11,0.24,2
391261,86.07,-20.00,2.85,-5.52,9.91,9.46,-9.25,-0.03,0.10,0.20,2
391268,86.06,-20.00,2.88,-5.52,9.92,9.45,-9.25,0.02,0.11,0.20,2
391275,86.08,-20.00,2.84,-5.64,9.91,9.46,-9.24,-0.00,0.10,0.22,2
391282,86.10,-20.00,2.83,-5.64,9.92,9.46,-9.25,0.01,0.08,0.25,2
391289,86.08,-20.00,2.82,-5.64,9.91,9.46,-9.24,0.02,0.05,0.27,2
391296,86.08,-20.00,2.81,-5.64,9.91,9.46,-9.24,0.01,0.08,0.25,2
391303,86.12,-20.00,2.76,-5.64,9.91,9.47,-9.24,-0.02,0.04,0.28,2
391310,86.12,-20.00,2.77,-5.64,9.91,9.47,-9.24,-0.00,0.08,0.26,2
391317,86.13,-20.00,2.77,-5.64,9.91,9.47,-9.25,0.01,0.10,0.26,2
391324,86.13,-20.00,2.77,-5.64,9.91,9.47,-9.24,0.03,0.08,0.26,2
391331,86.13,-20.00,2.77,-5.64,9.92,9.47,-9.24,0.01,0.11,0.28,2
391338,86.13,-20.00,2.76,-5.64,9.91,9.47,-9.24,-0.02,0.11,0.25,2
391345,86.13,-20.00,2.79,-5.64,9.91,9.47,-9.25,-0.03,0.07,0.25,2
391352,86.16,-20.00,2.75,-5.64,9.92,9.47,-9.25,-0.04,0.08,0.23,2
391359,86.15,-20.00,2.77,-5.64,9.92,9.47,-9.25,-0.05,0.06,0.25,2
391366,86.17,-20.00,2.75,-5.64,9.92,9.47,-9.25,-0.03,0.07,0.25,2
391373,86.18,-20.00,2.74,-5.64,9.92,9.48,-9.25,-0.01,0.08,0.27,2
391380,86.17,-20.00,2.77,-5.52,9.93,9.47,-9.26,-0.01,0.04,0.24,2
391387,86.20,-20.00,2.74,-5.52,9.93,9.47,-9.26,-0.00,0.07,0.23,2
391394,86.18,-20.00,2.77,-5.52,9.93,9.47,-9.26,0.01,0.06,0.21,2
391536,86.14,-20.00,2.83,-5.63,9.91,9.46,-9.26,0.02,0.07,0.36,2
